"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","adult","citizen","psu","wave1","sex","sex_6_TEXT","age","education","edu_subject","edu_subject_6_TEXT","province","state","family","ideology_1","ideology_2","ideology_3","ideology_4","ideology_5","us_edu","income","china_assist","race_disc","Q48","covid_assess_1","covid_assess_2","covid_assess_3","covid_assess_2_1","covid_assess_2_2","covid_assess_2_3","us_aid","kit","kit_2","kit_got","kit_timely","return","return_reason","return_reason_5_TEXT","quar_assess","quar_reason","quar_reason_5_TEXT","quar_exempt","QID66_First.Click","QID66_Last.Click","QID66_Page.Submit","QID66_Click.Count","QID67_First.Click","QID67_Last.Click","QID67_Page.Submit","QID67_Click.Count","gov_assess_1","gov_assess_2","gov_assess_3","gov_assess_4","china_overall","china_gov","QID68_First.Click","QID68_Last.Click","QID68_Page.Submit","QID68_Click.Count","QID69_First.Click","QID69_Last.Click","QID69_Page.Submit","QID69_Click.Count","QID70_First.Click","QID70_Last.Click","QID70_Page.Submit","QID70_Click.Count","QID71_First.Click","QID71_Last.Click","QID71_Page.Submit","QID71_Click.Count","exclusion","group","finish"
"2021-06-25 17:57:40","2021-06-25 18:05:25","IP Address","121.22.167.69",100,464,TRUE,"2021-06-25 18:05:25","R_3J5hcXBegr9vNB7",NA,NA,NA,NA,39.9356994628906,119.588409423828,"qr","ZH-S","是","是","是","否","女","",1998,"博士生在读","理科（包括医科、农科）","","北京","California","私营企业或外资企业经理,基层公务员或国有企业基层白领","同意","强烈同意","同意","反对","反对","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","一般","并不严重","","","","二者均无","有","","是","无意见","已经或曾经回国","","","差","酒店设施比较差,其他","规定不合理且在官方文件上查不到出处但不接受反驳","",NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,"一般","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 18:02:52","2021-06-25 18:08:26","IP Address","100.38.125.64",100,333,TRUE,"2021-06-25 18:08:26","R_1kOhPwMEPyEvfT0",NA,NA,NA,NA,40.7680969238281,-73.8291015625,"qr","ZH-S","是","是","是","否","女","",2002,"本科在读","理科（包括医科、农科）","","广东","New York","产业工人","同意","同意","同意","同意","同意","高中","无收入","从没有","我遇到过","有，在中国和美国都有我认识的人被感染","一般","一般","一般","","","","收到过美国各级政府提供的现金或物资","有","","否","及时","未曾回国","担心旅途期间增加感染几率,没买到机票或觉得票价过高","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,"满意","强烈同意",0,0,22.761,0,17.079,22.781,27.331,3,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 18:06:58","2021-06-25 18:10:22","IP Address","96.40.101.193",100,204,TRUE,"2021-06-25 18:10:23","R_2E67Q3QBubceNtC",NA,NA,NA,NA,34.1058959960938,-117.585899353027,"anonymous","ZH-S","是","是","是","否","女","",1998,"研究生在读","理科（包括医科、农科）","","北京","California","私营企业或外资企业经理","反对","反对","反对","同意","同意","本科（含预科）","校外工作或实习收入","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","一般","一般","一般","","","","二者均无","有","","否","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境","","","","","",3.018,4.608,6.024,2,0.821,4.584,7.213,3,4,2,3,3,"一般","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 18:06:22","2021-06-25 18:13:07","IP Address","107.77.173.64",100,405,TRUE,"2021-06-25 18:13:08","R_2WBXDufQ9w1A1iD",NA,NA,NA,NA,41.8502044677734,-87.6735992431641,"qr","ZH-S","是","是","是","否","女","",1997,"研究生在读","理科（包括医科、农科）","","北京","Massachusetts","国有企业经理,私营企业或外资企业基层白领","反对","反对","反对","同意","同意","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","一般","一般","一般","","","","收到过美国各级政府提供的现金或物资","有","","我想申请，但未拿到","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,2,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 18:09:40","2021-06-25 18:13:12","IP Address","72.196.66.190",100,211,TRUE,"2021-06-25 18:13:12","R_2R98l0QR94REAqw",NA,NA,NA,NA,33.6719970703125,-117.740203857422,"qr","ZH-S","是","是","是","否","女","",1999,"研究生在读","商科","","福建","California","专业技术人员（如科学家、工程师、教师、律师、医生等）,基层公务员或国有企业基层白领","强烈同意","强烈同意","同意","反对","反对","本科（含预科）","无收入","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","一般","不怎么严重","不怎么严重","","","","收到过美国民间组织提供的现金或物资","有","","否","不及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,"不满意","强烈反对",NA,NA,NA,NA,NA,NA,NA,NA,0.925,9.733,10.76,10,0.582,7.563,10.348,4,"","additive","yes"
"2021-06-25 18:11:01","2021-06-25 18:13:48","IP Address","71.146.111.244",100,166,TRUE,"2021-06-25 18:13:48","R_3NPBdxd54IvtIdb",NA,NA,NA,NA,34.0648040771484,-118.085998535156,"anonymous","ZH-S","是","是","是","否","男","",1995,"本科在读","工科","","福建","California","商业服务业员工","同意","同意","反对","同意","同意","本科（含预科）","无收入","从没有","我没有遇到过，但我认识的人遇到过","没有","不怎么严重","不怎么严重","不怎么严重","","","","二者均无","不清楚","","","","未曾回国","签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",0,0,6.419,0,0,0,5.859,0,5,3,3,2,"比较满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 18:08:54","2021-06-25 18:16:05","IP Address","76.14.6.174",100,430,TRUE,"2021-06-25 18:16:05","R_AnyD6MKhoOYN3J7",NA,NA,NA,NA,37.5516967773438,-122.330001831055,"qr","ZH-S","是","是","是","否","女","",1997,"研究生在读","商科","","山西","California","党和国家干部（科级及以上）,基层公务员或国有企业基层白领","同意","同意","同意","同意","同意","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","都没有。并且据我所知，在我居住的城市，或者我就读大学所在的城市，也没什么针对中国人的歧视现象","有，在我认识的人当中，有人在美国被感染","比较严重","一般","不怎么严重","","","","二者均无","有","","否","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,1,"比较满意","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,1.4,25.686,26.345,22,3.601,8.847,10.302,10,"","additive","yes"
"2021-06-25 18:14:42","2021-06-25 18:16:17","IP Address","71.146.111.244",100,95,TRUE,"2021-06-25 18:16:18","R_1Ks6aKqFo14NAQs",NA,NA,NA,NA,34.0648040771484,-118.085998535156,"anonymous","ZH-S","是","是","是","否","男","",1997,"本科在读","工科","","重庆","California","私营企业或外资企业基层白领","强烈同意","强烈同意","强烈同意","强烈同意","强烈同意","本科（含预科）","无收入","从没有","我没有遇到过，但我认识的人遇到过","没有","不怎么严重","不怎么严重","不怎么严重","","","","二者均无","不清楚","","","","未曾回国","担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",0,0,6.219,0,5.586,6.082,6.542,2,5,3,4,2,"满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 18:10:58","2021-06-25 18:16:19","IP Address","184.23.22.159",100,321,TRUE,"2021-06-25 18:16:20","R_V3dGs7FFZKOrwYx",NA,NA,NA,NA,37.8636932373047,-122.276000976563,"qr","ZH-S","是","是","是","否","女","",1995,"研究生在读","理科（包括医科、农科）","","上海","California","党和国家干部（科级及以上）,专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","同意","强烈同意","强烈同意","高中","其他形式收入（如房屋租赁、商业经营）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","比较严重","比较严重","一般","","","","收到过美国各级政府提供的现金或物资","有","","否","无意见","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,"比较满意","既不同意也不反对",2.78,2.78,12.764,1,9.825,86.986,95.828,22,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 18:13:56","2021-06-25 18:16:52","IP Address","162.242.48.66",100,176,TRUE,"2021-06-25 18:16:52","R_1QcnxLHdFyJeB9t",NA,NA,NA,NA,40.810302734375,-77.8880004882813,"qr","ZH-S","是","是","是","否","女","",1997,"研究生在读","商科","","河北","Pennsylvania","专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","反对","反对","反对","高中","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","有，在我认识的人当中，有人在美国被感染","比较严重","一般","不怎么严重","","","","收到过美国各级政府提供的现金或物资","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,1,"一般","同意",NA,NA,NA,NA,NA,NA,NA,NA,1.571,12.546,13.605,16,3.001,4.92,8.001,3,"","additive","yes"
"2021-06-25 18:13:33","2021-06-25 18:17:48","IP Address","73.181.235.56",100,255,TRUE,"2021-06-25 18:17:48","R_03wo86rSFWi3PeV",NA,NA,NA,NA,47.6858978271484,-122.29940032959,"qr","ZH-S","是","是","是","否","女","",1998,"本科在读","理科（包括医科、农科）","","四川","Washington","专业技术人员（如科学家、工程师、教师、律师、医生等）","强烈同意","强烈同意","同意","反对","反对","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","非常严重","比较严重","比较严重","","","","二者均无","不清楚","","","","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,"一般","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 18:09:37","2021-06-25 18:18:49","IP Address","60.249.3.229",100,551,TRUE,"2021-06-25 18:18:49","R_2tExlGeb54MS9mH",NA,NA,NA,NA,25.0503997802734,121.532409667969,"qr","ZH-S","是","是","是","否","男","",1999,"研究生在读","工科","","辽宁","入学以来尚未赴美","专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","反对","反对","同意","硕士/博士研究生或以上","无收入","从没有","都没有。并且据我所知，在我居住的城市，或者我就读大学所在的城市，也没什么针对中国人的歧视现象","没有","","","","比较严重","比较严重","一般","二者均无","","不清楚","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,"比较满意","同意",1.442,1.442,11.713,1,2.327,20.902,31.15,5,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 18:16:14","2021-06-25 18:20:47","IP Address","76.23.237.68",100,272,TRUE,"2021-06-25 18:20:47","R_2zGuxXxWtArN4TH",NA,NA,NA,NA,42.189697265625,-71.2048034667969,"anonymous","ZH-S","是","是","是","否","女","",1993,"研究生在读","工科","","河北","Massachusetts","个体工商户","同意","反对","反对","反对","反对","本科（含预科）","校外工作或实习收入","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","比较严重","不怎么严重","一般","","","","收到过美国各级政府提供的现金或物资","有","","否","无意见","未曾回国","签证因素，或担心返美时能否顺利入境","","","","","",5.495,9.525,11.083,2,6.82,11.825,13.452,2,5,1,4,1,"满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 18:18:06","2021-06-25 18:21:10","IP Address","98.169.129.75",100,183,TRUE,"2021-06-25 18:21:10","R_4Jyl4ETtPXlWhfH",NA,NA,NA,NA,38.8977966308594,-77.2884979248047,"anonymous","ZH-S","是","是","是","否","女","",1996,"研究生在读","商科","","江苏","New York","个体工商户,无业/失业","同意","反对","强烈同意","同意","反对","硕士/博士研究生或以上","校外工作或实习收入,校内工作或实习收入（含全额奖学金）","从没有","我遇到过","没有","非常严重","比较严重","一般","","","","二者均无","有","","是","无意见","未曾回国","工作安排或学业计划,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,1,"一般","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 18:11:45","2021-06-25 18:22:51","IP Address","129.21.93.91",100,665,TRUE,"2021-06-25 18:22:51","R_2CuYVu3oAl8nzvd",NA,NA,NA,NA,43.0800933837891,-77.6342010498047,"qr","ZH-S","是","是","是","否","男","",1999,"本科在读","工科","","内蒙古","New York","私营企业或外资企业经理,无业/失业","强烈同意","强烈同意","同意","强烈同意","同意","高中","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","非常严重","一般","","","","收到过美国各级政府提供的现金或物资","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",2.467,2.467,12.993,1,2.467,5.052,6.882,3,4,2,4,1,"满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 18:16:14","2021-06-25 18:24:15","IP Address","174.209.196.109",100,480,TRUE,"2021-06-25 18:24:15","R_R4ud2jBRfpwnoaZ",NA,NA,NA,NA,33.7855072021484,-84.361198425293,"anonymous","ZH-S","是","是","是","否","男","",1998,"本科在读","理科（包括医科、农科）","","上海","California","私营企业或外资企业基层白领","强烈同意","强烈同意","反对","反对","强烈反对","本科（含预科）","无收入","从没有","都没有。并且据我所知，在我居住的城市，或者我就读大学所在的城市，也没什么针对中国人的歧视现象","有，在中国和美国都有我认识的人被感染","并不严重","并不严重","不怎么严重","","","","二者均无","有","","是","无意见","未曾回国","工作安排或学业计划,没买到机票或觉得票价过高","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,"一般","强烈反对",NA,NA,NA,NA,NA,NA,NA,NA,1.432,10.119,10.894,17,0.42,38.356,39.799,6,"","additive","yes"
"2021-06-25 18:20:36","2021-06-25 18:24:19","IP Address","174.67.139.242",100,222,TRUE,"2021-06-25 18:24:19","R_1f0DbDOZ63NW6iW",NA,NA,NA,NA,30.0074005126953,-90.1149978637695,"qr","ZH-S","是","是","是","否","女","",1994,"博士生在读","商科","","江西","Louisiana","基层公务员或国有企业基层白领","反对","反对","同意","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","比较严重","比较严重","","","","二者均无","有","","是","不及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,2,"比较满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 18:21:42","2021-06-25 18:24:47","IP Address","64.188.175.51",100,184,TRUE,"2021-06-25 18:24:48","R_25El9gVsLgyPGzb",NA,NA,NA,NA,47.0386962890625,-91.6821975708008,"qr","ZH-S","是","是","是","否","男","",2000,"本科在读","人文学科及艺术","","山东","New York","专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","强烈反对","同意","反对","高中","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","一般","一般","一般","","","","二者均无","没有","","","","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,"一般","既不同意也不反对",1.486,1.486,3.67,1,1.845,9.379,10.382,5,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
